r_b_km,Bielliptic_Total_Delta_v_km_s,Hohmann_Total_Delta_v_km_s
49268.2718959792,3.0786122668568425,1.476135753891163
49299.41799239848,3.079325635934493,1.476135753891163
49330.56408881776,3.0800381924051905,1.476135753891163
49361.71018523705,3.0807499376582648,1.476135753891163
49392.85628165633,3.081460873079876,1.476135753891163
49424.00237807562,3.0821710000530236,1.476135753891163
49455.1484744949,3.0828803199575567,1.476135753891163
49486.29457091418,3.08358883417018,1.476135753891163
49517.44066733347,3.084296544064469,1.476135753891163
49548.58676375275,3.0850034510108704,1.476135753891163
49579.73286017203,3.0857095563767203,1.476135753891163
49610.87895659132,3.0864148615262392,1.476135753891163
49642.0250530106,3.087119367820562,1.476135753891163
49673.17114942989,3.0878230766177266,1.476135753891163
49704.31724584917,3.088525989272691,1.476135753891163
49735.46334226845,3.0892281071373455,1.476135753891163
49766.60943868774,3.0899294315605133,1.476135753891163
49797.75553510702,3.090629963887969,1.476135753891163
49828.9016315263,3.0913297054624342,1.476135753891163
49860.04772794559,3.0920286576236027,1.476135753891163
49891.19382436487,3.092726821708131,1.476135753891163
49922.33992078416,3.0934241990496654,1.476135753891163
49953.48601720344,3.0941207909788266,1.476135753891163
49984.63211362272,3.094816598823251,1.476135753891163
50015.77821004201,3.0955116239075684,1.476135753891163
50046.92430646129,3.0962058675534285,1.476135753891163
50078.07040288057,3.0968993310794986,1.476135753891163
50109.21649929986,3.0975920158014816,1.476135753891163
50140.36259571914,3.098283923032119,1.476135753891163
50171.50869213843,3.098975054081196,1.476135753891163
50202.65478855771,3.0996654102555623,1.476135753891163
50233.80088497699,3.1003549928591223,1.476135753891163
50264.94698139628,3.1010438031928613,1.476135753891163
50296.09307781556,3.101731842554841,1.476135753891163
50327.23917423485,3.102419112240213,1.476135753891163
50358.38527065413,3.103105613541226,1.476135753891163
50389.53136707341,3.103791347747232,1.476135753891163
50420.6774634927,3.1044763161447024,1.476135753891163
50451.82355991198,3.105160520017223,1.476135753891163
50482.96965633126,3.105843960645517,1.476135753891163
50514.11575275055,3.106526639307437,1.476135753891163
50545.26184916983,3.1072085572779855,1.476135753891163
50576.40794558912,3.1078897158293177,1.476135753891163
50607.5540420084,3.1085701162307546,1.476135753891163
50638.70013842768,3.1092497597487787,1.476135753891163
50669.84623484697,3.109928647647055,1.476135753891163
50700.99233126625,3.1106067811864335,1.476135753891163
50732.13842768553,3.111284161624959,1.476135753891163
50763.28452410482,3.1119607902178705,1.476135753891163
50794.4306205241,3.112636668217622,1.476135753891163
50825.57671694339,3.113311796873882,1.476135753891163
50856.72281336267,3.1139861774335422,1.476135753891163
50887.86890978195,3.1146598111407267,1.476135753891163
50919.01500620124,3.1153326992368005,1.476135753891163
50950.16110262052,3.1160048429603755,1.476135753891163
50981.30719903981,3.1166762435473165,1.476135753891163
51012.45329545909,3.1173469022307554,1.476135753891163
51043.59939187837,3.118016820241086,1.476135753891163
51074.74548829766,3.11868599880599,1.476135753891163
51105.89158471694,3.119354439150424,1.476135753891163
51137.03768113622,3.1200221424966443,1.476135753891163
51168.18377755551,3.120689110064206,1.476135753891163
51199.32987397479,3.1213553430699714,1.476135753891163
51230.47597039408,3.122020842728118,1.476135753891163
51261.62206681336,3.1226856102501417,1.476135753891163
51292.76816323264,3.123349646844875,1.476135753891163
51323.91425965193,3.1240129537184864,1.476135753891163
51355.06035607121,3.124675532074483,1.476135753891163
51386.20645249049,3.1253373831137305,1.476135753891163
51417.35254890978,3.1259985080344492,1.476135753891163
51448.49864532906,3.1266589080322316,1.476135753891163
51479.64474174835,3.1273185843000366,1.476135753891163
51510.79083816763,3.1279775380282056,1.476135753891163
51541.93693458691,3.1286357704044745,1.476135753891163
51573.0830310062,3.129293282613969,1.476135753891163
51604.22912742548,3.1299500758392154,1.476135753891163
51635.37522384476,3.130606151260154,1.476135753891163
51666.52132026405,3.131261510054137,1.476135753891163
51697.66741668333,3.131916153395946,1.476135753891163
51728.81351310262,3.1325700824577893,1.476135753891163
51759.9596095219,3.133223298409316,1.476135753891163
51791.10570594118,3.133875802417614,1.476135753891163
51822.25180236047,3.1345275956472287,1.476135753891163
51853.39789877975,3.135178679260165,1.476135753891163
51884.54399519904,3.135829054415886,1.476135753891163
51915.69009161832,3.136478722271337,1.476135753891163
51946.8361880376,3.1371276839809337,1.476135753891163
51977.98228445689,3.137775940696587,1.476135753891163
52009.12838087617,3.138423493567692,1.476135753891163
52040.274477295454,3.13907034374115,1.476135753891163
52071.42057371474,3.1397164923613685,1.476135753891163
52102.56667013402,3.140361940570263,1.476135753891163
52133.71276655331,3.1410066895072775,1.476135753891163
52164.85886297259,3.1416507403093776,1.476135753891163
52196.004959391874,3.142294094111064,1.476135753891163
52227.15105581116,3.1429367520443776,1.476135753891163
52258.29715223044,3.1435787152389096,1.476135753891163
52289.443248649724,3.144219984821799,1.476135753891163
52320.58934506901,3.1448605619177514,1.476135753891163
52351.735441488294,3.1455004476490345,1.476135753891163
52382.88153790758,3.1461396431354895,1.476135753891163
52414.02763432686,3.146778149494544,1.476135753891163
52445.173730746144,3.1474159678412037,1.476135753891163
52476.31982716543,3.1480530992880755,1.476135753891163
52507.465923584714,3.14868954494536,1.476135753891163
52538.612020004,3.149325305920868,1.476135753891163
52569.75811642328,3.149960383320022,1.476135753891163
52600.904212842564,3.1505947782458588,1.476135753891163
52632.05030926185,3.1512284917990483,1.476135753891163
52663.196405681134,3.151861525077888,1.476135753891163
52694.342502100415,3.152493879178315,1.476135753891163
52725.4885985197,3.153125555193907,1.476135753891163
52756.634694938984,3.1537565542158985,1.476135753891163
52787.78079135827,3.1543868773331805,1.476135753891163
52818.926887777554,3.1550165256323033,1.476135753891163
52850.072984196835,3.1556455001974895,1.476135753891163
52881.21908061612,3.156273802110639,1.476135753891163
52912.365177035404,3.156901432451331,1.476135753891163
52943.511273454686,3.157528392296838,1.476135753891163
52974.657369873974,3.1581546827221194,1.476135753891163
53005.803466293255,3.158780304799845,1.476135753891163
53036.94956271254,3.1594052596003834,1.476135753891163
53068.095659131825,3.1600295481918215,1.476135753891163
53099.241755551106,3.160653171639964,1.476135753891163
53130.387851970394,3.1612761310083384,1.476135753891163
53161.533948389675,3.16189842735821,1.476135753891163
53192.680044808956,3.1625200617485714,1.476135753891163
53223.826141228245,3.163141035236171,1.476135753891163
53254.972237647526,3.1637613488754948,1.476135753891163
53286.118334066814,3.1643810037187934,1.476135753891163
53317.264430486095,3.1650000008160752,1.476135753891163
53348.410526905376,3.165618341215115,1.476135753891163
53379.556623324665,3.166236025961463,1.476135753891163
53410.702719743946,3.1668530560984447,1.476135753891163
53441.848816163234,3.167469432667181,1.476135753891163
53472.994912582515,3.1680851567065713,1.476135753891163
53504.141009001796,3.168700229253319,1.476135753891163
53535.287105421085,3.169314651341928,1.476135753891163
53566.433201840366,3.1699284240047145,1.476135753891163
53597.57929825965,3.1705415482718027,1.476135753891163
53628.725394678935,3.1711540251711425,1.476135753891163
53659.871491098216,3.1717658557285073,1.476135753891163
53691.017587517505,3.172377040967501,1.476135753891163
53722.163683936786,3.1729875819095694,1.476135753891163
53753.30978035607,3.1735974795739983,1.476135753891163
53784.455876775355,3.174206734977921,1.476135753891163
53815.601973194636,3.174815349136328,1.476135753891163
53846.74806961392,3.1754233230620694,1.476135753891163
53877.894166033206,3.1760306577658617,1.476135753891163
53909.04026245249,3.176637354256288,1.476135753891163
53940.186358871775,3.177243413539816,1.476135753891163
53971.332455291056,3.1778488366207935,1.476135753891163
54002.47855171034,3.1784536245014525,1.476135753891163
54033.624648129626,3.179057778181924,1.476135753891163
54064.77074454891,3.179661298660235,1.476135753891163
54095.916840968195,3.180264186932318,1.476135753891163
54127.062937387476,3.1808664439920147,1.476135753891163
54158.20903380676,3.181468070831089,1.476135753891163
54189.355130226046,3.1820690684392186,1.476135753891163
54220.50122664533,3.182669437804009,1.476135753891163
54251.64732306461,3.1832691799110036,1.476135753891163
54282.793419483896,3.1838682957436766,1.476135753891163
54313.93951590318,3.1844667862834464,1.476135753891163
54345.085612322466,3.185064652509686,1.476135753891163
54376.23170874175,3.1856618953997113,1.476135753891163
54407.37780516103,3.1862585159288095,1.476135753891163
54438.523901580316,3.1868545150702197,1.476135753891163
54469.6699979996,3.1874498937951614,1.476135753891163
54500.81609441888,3.188044653072825,1.476135753891163
54531.96219083817,3.188638793870381,1.476135753891163
54563.10828725745,3.1892323171529817,1.476135753891163
54594.254383676736,3.1898252238837763,1.476135753891163
54625.40048009602,3.190417515023909,1.476135753891163
54656.5465765153,3.191009191532522,1.476135753891163
54687.69267293459,3.191600254366767,1.476135753891163
54718.83876935387,3.1921907044818063,1.476135753891163
54749.98486577315,3.192780542830816,1.476135753891163
54781.13096219244,3.193369770364999,1.476135753891163
54812.27705861172,3.193958388033587,1.476135753891163
54843.42315503101,3.194546396783834,1.476135753891163
54874.56925145029,3.1951337975610414,1.476135753891163
54905.71534786957,3.1957205913085476,1.476135753891163
54936.86144428886,3.1963067789677417,1.476135753891163
54968.00754070814,3.1968923614780604,1.476135753891163
54999.15363712743,3.197477339777005,1.476135753891163
55030.29973354671,3.198061714800134,1.476135753891163
55061.44582996599,3.1986454874810732,1.476135753891163
55092.59192638528,3.1992286587515233,1.476135753891163
55123.73802280456,3.1998112295412637,1.476135753891163
55154.88411922384,3.200393200778154,1.476135753891163
55186.03021564313,3.2009745733881445,1.476135753891163
55217.17631206241,3.2015553482952672,1.476135753891163
55248.3224084817,3.2021355264216664,1.476135753891163
55279.46850490098,3.202715108687581,1.476135753891163
55310.61460132026,3.203294096011356,1.476135753891163
55341.76069773955,3.2038724893094503,1.476135753891163
55372.90679415883,3.2044502894964433,1.476135753891163
55404.05289057811,3.2050274974850232,1.476135753891163
55435.1989869974,3.205604114186022,1.476135753891163
55466.34508341668,3.2061801405083896,1.476135753891163
55497.49117983597,3.20675557735922,1.476135753891163
55528.63727625525,3.2073304256437414,1.476135753891163
55559.78337267453,3.2079046862653353,1.476135753891163
55590.92946909382,3.2084783601255253,1.476135753891163
55622.0755655131,3.209051448123999,1.476135753891163
55653.22166193238,3.209623951158596,1.476135753891163
55684.36775835167,3.2101958701253235,1.476135753891163
55715.51385477095,3.2107672059183585,1.476135753891163
55746.65995119024,3.211337959430052,1.476135753891163
55777.80604760952,3.2119081315509312,1.476135753891163
55808.9521440288,3.2124777231697115,1.476135753891163
55840.09824044809,3.2130467351732896,1.476135753891163
55871.24433686737,3.2136151684467613,1.476135753891163
55902.39043328666,3.2141830238734115,1.476135753891163
55933.53652970594,3.2147503023347364,1.476135753891163
55964.68262612522,3.2153170047104314,1.476135753891163
55995.82872254451,3.2158831318784054,1.476135753891163
56026.97481896379,3.216448684714781,1.476135753891163
56058.12091538307,3.2170136640939018,1.476135753891163
56089.26701180236,3.2175780708883384,1.476135753891163
56120.41310822164,3.218141905968885,1.476135753891163
56151.55920464093,3.218705170204575,1.476135753891163
56182.70530106021,3.219267864462674,1.476135753891163
56213.85139747949,3.219829989608695,1.476135753891163
56244.99749389878,3.220391546506394,1.476135753891163
56276.14359031806,3.220952536017779,1.476135753891163
56307.28968673734,3.2215129590031184,1.476135753891163
56338.43578315663,3.2220728163209333,1.476135753891163
56369.58187957591,3.222632108828016,1.476135753891163
56400.7279759952,3.2231908373794225,1.476135753891163
56431.87407241448,3.223749002828484,1.476135753891163
56463.02016883376,3.2243066060268113,1.476135753891163
56494.16626525305,3.2248636478242974,1.476135753891163
56525.31236167233,3.2254201290691142,1.476135753891163
56556.45845809162,3.225976050607735,1.476135753891163
56587.6045545109,3.2265314132849197,1.476135753891163
56618.75065093018,3.2270862179437314,1.476135753891163
56649.89674734947,3.227640465425539,1.476135753891163
56681.04284376875,3.2281941565700145,1.476135753891163
56712.18894018803,3.2287472922151386,1.476135753891163
56743.33503660732,3.2292998731972213,1.476135753891163
56774.4811330266,3.229851900350879,1.476135753891163
56805.62722944589,3.230403374509065,1.476135753891163
56836.77332586517,3.2309542965030507,1.476135753891163
56867.91942228445,3.231504667162449,1.476135753891163
56899.06551870374,3.2320544873152004,1.476135753891163
56930.21161512302,3.2326037577876017,1.476135753891163
56961.3577115423,3.233152479404283,1.476135753891163
56992.50380796159,3.2337006529882273,1.476135753891163
57023.64990438087,3.2342482793607745,1.476135753891163
57054.79600080016,3.234795359341617,1.476135753891163
57085.94209721944,3.2353418937488154,1.476135753891163
57117.08819363872,3.2358878833987945,1.476135753891163
57148.23429005801,3.236433329106347,1.476135753891163
57179.38038647729,3.236978231684642,1.476135753891163
57210.526482896574,3.2375225919452273,1.476135753891163
57241.67257931586,3.238066410698031,1.476135753891163
57272.81867573514,3.2386096887513727,1.476135753891163
57303.96477215443,3.239152426911958,1.476135753891163
57335.11086857371,3.2396946259848876,1.476135753891163
57366.256964992994,3.240236286773661,1.476135753891163
57397.40306141228,3.2407774100801823,1.476135753891163
57428.54915783156,3.241317996704759,1.476135753891163
57459.69525425085,3.241858047446113,1.476135753891163
57490.84135067013,3.242397563101375,1.476135753891163
57521.987447089414,3.2429365444660996,1.476135753891163
57553.1335435087,3.243474992334259,1.476135753891163
57584.27963992798,3.2440129074982553,1.476135753891163
57615.425736347264,3.24455029074892,1.476135753891163
57646.57183276655,3.2450871428755157,1.476135753891163
57677.717929185834,3.2456234646657487,1.476135753891163
57708.86402560512,3.2461592569057585,1.476135753891163
57740.0101220244,3.246694520380138,1.476135753891163
57771.156218443684,3.247229255871929,1.476135753891163
57802.30231486297,3.247763464162617,1.476135753891163
57833.448411282254,3.2482971460321575,1.476135753891163
57864.594507701535,3.2488303022589586,1.476135753891163
57895.74060412082,3.2493629336198957,1.476135753891163
57926.886700540104,3.2498950408903102,1.476135753891163
57958.03279695939,3.2504266248440246,1.476135753891163
57989.178893378674,3.250957686253325,1.476135753891163
58020.324989797955,3.251488225888985,1.476135753891163
58051.47108621724,3.2520182445202597,1.476135753891163
58082.617182636524,3.2525477429148895,1.476135753891163
58113.76327905581,3.253076721839114,1.476135753891163
58144.909375475094,3.253605182057651,1.476135753891163
58176.055471894375,3.254133124333735,1.476135753891163
58207.20156831366,3.254660549429091,1.476135753891163
58238.347664732944,3.255187458103955,1.476135753891163
58269.493761152225,3.2557138511170693,1.476135753891163
58300.639857571514,3.256239729225692,1.476135753891163
58331.785953990795,3.2567650931855954,1.476135753891163
58362.93205041008,3.257289943751069,1.476135753891163
58394.078146829364,3.2578142816749383,1.476135753891163
58425.224243248646,3.2583381077085405,1.476135753891163
58456.370339667934,3.258861422601758,1.476135753891163
58487.516436087215,3.259384227103,1.476135753891163
58518.662532506496,3.2599065219592136,1.476135753891163
58549.808628925784,3.260428307915892,1.476135753891163
58580.954725345066,3.260949585717072,1.476135753891163
58612.100821764354,3.261470356105337,1.476135753891163
58643.246918183635,3.261990619821828,1.476135753891163
58674.393014602916,3.262510377606237,1.476135753891163
58705.539111022204,3.2630296301968222,1.476135753891163
58736.685207441486,3.2635483783303956,1.476135753891163
58767.83130386077,3.264066622742341,1.476135753891163
58798.977400280055,3.264584364166617,1.476135753891163
58830.123496699336,3.2651016033357476,1.476135753891163
58861.269593118624,3.2656183409808346,1.476135753891163
58892.415689537906,3.2661345778315667,1.476135753891163
58923.56178595719,3.266650314616212,1.476135753891163
58954.707882376475,3.2671655520616247,1.476135753891163
58985.853978795756,3.2676802908932547,1.476135753891163
59017.000075215044,3.268194531835139,1.476135753891163
59048.146171634326,3.2687082756099204,1.476135753891163
59079.29226805361,3.269221522938835,1.476135753891163
59110.438364472895,3.2697342745417295,1.476135753891163
59141.584460892176,3.2702465311370537,1.476135753891163
59172.73055731146,3.270758293441873,1.476135753891163
59203.876653730746,3.2712695621718635,1.476135753891163
59235.02275015003,3.2717803380413217,1.476135753891163
59266.168846569315,3.2722906217631618,1.476135753891163
59297.314942988596,3.2728004140489286,1.476135753891163
59328.46103940788,3.2733097156087876,1.476135753891163
59359.607135827166,3.2738185271515388,1.476135753891163
59390.75323224645,3.274326849384619,1.476135753891163
59421.89932866573,3.2748346830141006,1.476135753891163
59453.045425085016,3.275342028744695,1.476135753891163
59484.1915215043,3.27584888727976,1.476135753891163
59515.337617923586,3.2763552593213032,1.476135753891163
59546.48371434287,3.2768611455699768,1.476135753891163
59577.62981076215,3.2773665467250925,1.476135753891163
59608.775907181436,3.2778714634846207,1.476135753891163
59639.92200360072,3.2783758965451844,1.476135753891163
59671.068100020006,3.278879846602075,1.476135753891163
59702.21419643929,3.2793833143492543,1.476135753891163
59733.36029285857,3.2798863004793493,1.476135753891163
59764.506389277856,3.2803888056836605,1.476135753891163
59795.65248569714,3.280890830652166,1.476135753891163
59826.79858211642,3.2813923760735273,1.476135753891163
59857.94467853571,3.2818934426350808,1.476135753891163
59889.09077495499,3.2823940310228554,1.476135753891163
59920.236871374276,3.282894141921567,1.476135753891163
59951.38296779356,3.2833937760146235,1.476135753891163
59982.52906421284,3.283892933984127,1.476135753891163
60013.67516063213,3.28439161651088,1.476135753891163
60044.82125705141,3.284889824274389,1.476135753891163
60075.96735347069,3.285387557952857,1.476135753891163
60107.11344988998,3.2858848182232037,1.476135753891163
60138.25954630926,3.2863816057610524,1.476135753891163
60169.40564272855,3.2868779212407433,1.476135753891163
60200.55173914783,3.2873737653353388,1.476135753891163
60231.69783556711,3.287869138716615,1.476135753891163
60262.8439319864,3.288364042055071,1.476135753891163
60293.99002840568,3.288858476019933,1.476135753891163
60325.13612482496,3.289352441279157,1.476135753891163
60356.28222124425,3.2898459384994307,1.476135753891163
60387.42831766353,3.2903389683461812,1.476135753891163
60418.57441408282,3.2908315314835663,1.476135753891163
60449.7205105021,3.291323628574491,1.476135753891163
60480.86660692138,3.2918152602805986,1.476135753891163
60512.01270334067,3.2923064272622833,1.476135753891163
60543.15879975995,3.292797130178691,1.476135753891163
60574.30489617924,3.293287369687719,1.476135753891163
60605.45099259852,3.293777146446017,1.476135753891163
60636.5970890178,3.2942664611090016,1.476135753891163
60667.74318543709,3.294755314330839,1.476135753891163
60698.88928185637,3.2952437067644738,1.476135753891163
60730.03537827565,3.295731639061609,1.476135753891163
60761.18147469494,3.296219111872725,1.476135753891163
60792.32757111422,3.2967061258470682,1.476135753891163
60823.47366753351,3.2971926816326658,1.476135753891163
60854.61976395279,3.297678779876326,1.476135753891163
60885.76586037207,3.2981644212236354,1.476135753891163
60916.91195679136,3.298649606318966,1.476135753891163
60948.05805321064,3.2991343358054808,1.476135753891163
60979.20414962992,3.2996186103251306,1.476135753891163
61010.35024604921,3.300102430518657,1.476135753891163
61041.49634246849,3.300585797025608,1.476135753891163
61072.64243888778,3.3010687104843237,1.476135753891163
61103.78853530706,3.3015511715319414,1.476135753891163
61134.93463172634,3.3020331808044143,1.476135753891163
61166.08072814563,3.3025147389364964,1.476135753891163
61197.22682456491,3.3029958465617533,1.476135753891163
61228.37292098419,3.303476504312565,1.476135753891163
61259.51901740348,3.303956712820127,1.476135753891163
61290.66511382276,3.304436472714452,1.476135753891163
61321.81121024205,3.3049157846243755,1.476135753891163
61352.95730666133,3.3053946491775585,1.476135753891163
61384.10340308061,3.3058730670004914,1.476135753891163
61415.2494994999,3.3063510387184856,1.476135753891163
61446.39559591918,3.306828564955695,1.476135753891163
61477.54169233847,3.307305646335098,1.476135753891163
61508.68778875775,3.307782283478524,1.476135753891163
61539.83388517703,3.308258477006633,1.476135753891163
61570.97998159632,3.3087342275389346,1.476135753891163
61602.1260780156,3.309209535693779,1.476135753891163
61633.27217443488,3.309684402088369,1.476135753891163
61664.41827085417,3.310158827338757,1.476135753891163
61695.56436727345,3.3106328120598505,1.476135753891163
61726.71046369274,3.311106356865416,1.476135753891163
61757.85656011202,3.3115794623680745,1.476135753891163
61789.0026565313,3.312052129179315,1.476135753891163
61820.14875295059,3.3125243579094814,1.476135753891163
61851.29484936987,3.312996149167798,1.476135753891163
61882.44094578915,3.31346750356235,1.476135753891163
61913.58704220844,3.3139384217001,1.476135753891163
61944.73313862772,3.3144089041868825,1.476135753891163
61975.87923504701,3.314878951627408,1.476135753891163
62007.02533146629,3.3153485646252765,1.476135753891163
62038.17142788557,3.315817743782962,1.476135753891163
62069.31752430486,3.3162864897018274,1.476135753891163
62100.46362072414,3.316754802982124,1.476135753891163
62131.60971714343,3.3172226842229926,1.476135753891163
62162.75581356271,3.317690134022471,1.476135753891163
62193.90190998199,3.3181571529774887,1.476135753891163
62225.04800640128,3.3186237416838775,1.476135753891163
62256.19410282056,3.3190899007363655,1.476135753891163
62287.34019923984,3.3195556307285843,1.476135753891163
62318.48629565913,3.320020932253078,1.476135753891163
62349.63239207841,3.3204858059012925,1.476135753891163
62380.7784884977,3.320950252263592,1.476135753891163
62411.92458491698,3.3214142719292488,1.476135753891163
62443.07068133626,3.3218778654864467,1.476135753891163
62474.21677775555,3.322341033522301,1.476135753891163
62505.36287417483,3.3228037766228344,1.476135753891163
62536.50897059411,3.323266095373006,1.476135753891163
62567.6550670134,3.323727990356691,1.476135753891163
62598.80116343268,3.3241894621566965,1.476135753891163
62629.94725985197,3.324650511354763,1.476135753891163
62661.09335627125,3.3251111385315593,1.476135753891163
62692.239452690534,3.3255713442666925,1.476135753891163
62723.38554910982,3.326031129138713,1.476135753891163
62754.5316455291,3.326490493725103,1.476135753891163
62785.677741948384,3.3269494386022953,1.476135753891163
62816.82383836767,3.32740796434566,1.476135753891163
62847.969934786954,3.3278660715295256,1.476135753891163
62879.11603120624,3.3283237607271645,1.476135753891163
62910.26212762552,3.3287810325108005,1.476135753891163
62941.408224044804,3.3292378874516158,1.476135753891163
62972.55432046409,3.32969432611975,1.476135753891163
63003.700416883374,3.3301503490843047,1.476135753891163
63034.84651330266,3.330605956913339,1.476135753891163
63065.99260972194,3.3310611501738787,1.476135753891163
63097.138706141224,3.331515929431916,1.476135753891163
63128.28480256051,3.3319702952524146,1.476135753891163
63159.430898979794,3.3324242481993083,1.476135753891163
63190.576995399075,3.3328777888355052,1.476135753891163
63221.72309181836,3.333330917722891,1.476135753891163
63252.869188237644,3.33378363542233,1.476135753891163
63284.01528465693,3.3342359424936605,1.476135753891163
63315.161381076214,3.3346878394957167,1.476135753891163
63346.307477495495,3.3351393269863108,1.476135753891163
63377.45357391478,3.335590405522242,1.476135753891163
63408.599670334064,3.336041075659306,1.476135753891163
63439.745766753345,3.336491337952282,1.476135753891163
63470.891863172634,3.3369411929549515,1.476135753891163
63502.037959591915,3.337390641220093,1.476135753891163
63533.1840560112,3.33783968329948,1.476135753891163
63564.330152430484,3.3382883197438886,1.476135753891163
63595.476248849765,3.338736551103103,1.476135753891163
63626.622345269054,3.3391843779259087,1.476135753891163
63657.768441688335,3.3396318007601042,1.476135753891163
63688.91453810762,3.34007882015249,1.476135753891163
63720.060634526904,3.3405254366488935,1.476135753891163
63751.206730946185,3.340971650794142,1.476135753891163
63782.352827365474,3.3414174631320908,1.476135753891163
63813.498923784755,3.3418628742056127,1.476135753891163
63844.645020204036,3.342307884556599,1.476135753891163
63875.791116623324,3.3427524947259686,1.476135753891163
63906.937213042605,3.3431967052536624,1.476135753891163
63938.083309461894,3.3436405166786507,1.476135753891163
63969.229405881175,3.3440839295389413,1.476135753891163
64000.375502300456,3.3445269443715664,1.476135753891163
64031.521598719744,3.3449695617125963,1.476135753891163
64062.667695139025,3.3454117820971367,1.476135753891163
64093.81379155831,3.345853606059335,1.476135753891163
64124.959887977595,3.3462950341323787,1.476135753891163
64156.105984396876,3.346736066848499,1.476135753891163
64187.252080816164,3.347176704738973,1.476135753891163
64218.398177235445,3.3476169483341236,1.476135753891163
64249.54427365473,3.3480567981633307,1.476135753891163
64280.690370074015,3.3484962547550143,1.476135753891163
64311.836466493296,3.34893531863666,1.476135753891163
64342.98256291258,3.3493739903348017,1.476135753891163
64374.128659331865,3.3498122703750397,1.476135753891163
64405.27475575115,3.3502501592820266,1.476135753891163
64436.420852170435,3.3506876575794817,1.476135753891163
64467.566948589716,3.3511247657901904,1.476135753891163
64498.713045009,3.351561484436003,1.476135753891163
64529.859141428286,3.3519978140378384,1.476135753891163
64561.00523784757,3.352433755115687,1.476135753891163
64592.151334266855,3.35286930818861,1.476135753891163
64623.297430686136,3.3533044737747506,1.476135753891163
64654.44352710542,3.353739252391323,1.476135753891163
64685.589623524706,3.3541736445546224,1.476135753891163
64716.73571994399,3.3546076507800224,1.476135753891163
64747.88181636327,3.3550412715819844,1.476135753891163
64779.027912782556,3.3554745074740544,1.476135753891163
64810.17400920184,3.3559073589688646,1.476135753891163
64841.320105621126,3.3563398265781377,1.476135753891163
64872.46620204041,3.356771910812684,1.476135753891163
64903.61229845969,3.357203612182415,1.476135753891163
64934.758394878976,3.357634931196329,1.476135753891163
64965.90449129826,3.358065868362526,1.476135753891163
64997.05058771754,3.3584964241882087,1.476135753891163
65028.19668413683,3.3589265991796777,1.476135753891163
65059.34278055611,3.359356393842332,1.476135753891163
65090.488876975396,3.3597858086806847,1.476135753891163
65121.63497339468,3.3602148441983557,1.476135753891163
65152.78106981396,3.3606435008980693,1.476135753891163
65183.92716623325,3.361071779281662,1.476135753891163
65215.07326265253,3.3614996798500867,1.476135753891163
65246.21935907181,3.36192720310341,1.476135753891163
65277.3654554911,3.3623543495408166,1.476135753891163
65308.51155191038,3.3627811196606086,1.476135753891163
65339.65764832967,3.3632075139602104,1.476135753891163
65370.80374474895,3.363633532936171,1.476135753891163
65401.94984116823,3.364059177084161,1.476135753891163
65433.09593758752,3.364484446898978,1.476135753891163
65464.2420340068,3.3649093428745553,1.476135753891163
65495.38813042609,3.365333865503949,1.476135753891163
65526.53422684537,3.3657580152793507,1.476135753891163
65557.68032326465,3.3661817926920863,1.476135753891163
65588.82641968394,3.366605198232623,1.476135753891163
65619.97251610323,3.367028232390556,1.476135753891163
65651.1186125225,3.3674508956546303,1.476135753891163
65682.26470894179,3.367873188512731,1.476135753891163
65713.41080536107,3.3682951114518827,1.476135753891163
65744.55690178036,3.3687166649582636,1.476135753891163
65775.70299819965,3.3691378495171898,1.476135753891163
65806.84909461893,3.3695586656131367,1.476135753891163
65837.99519103821,3.3699791137297264,1.476135753891163
65869.14128745749,3.3703991943497345,1.476135753891163
65900.28738387677,3.3708189079550936,1.476135753891163
65931.43348029607,3.371238255026893,1.476135753891163
65962.57957671535,3.3716572360453787,1.476135753891163
65993.72567313463,3.37207585148996,1.476135753891163
66024.87176955391,3.372494101839208,1.476135753891163
66056.01786597319,3.3729119875708595,1.476135753891163
66087.16396239249,3.373329509161815,1.476135753891163
66118.31005881177,3.373746667088146,1.476135753891163
66149.45615523105,3.3741634618250895,1.476135753891163
66180.60225165033,3.3745798938470593,1.476135753891163
66211.74834806961,3.3749959636276428,1.476135753891163
66242.8944444889,3.375411671639597,1.476135753891163
66274.04054090819,3.3758270183548573,1.476135753891163
66305.18663732747,3.3762420042445473,1.476135753891163
66336.33273374675,3.376656629778959,1.476135753891163
66367.47883016603,3.3770708954275754,1.476135753891163
66398.62492658533,3.3774848016590564,1.476135753891163
66429.7710230046,3.377898348941257,1.476135753891163
66460.91711942389,3.378311537741211,1.476135753891163
66492.06321584317,3.3787243685251496,1.476135753891163
66523.20931226245,3.379136841758486,1.476135753891163
66554.35540868173,3.379548957905839,1.476135753891163
66585.50150510103,3.379960717431011,1.476135753891163
66616.64760152031,3.3803721207970026,1.476135753891163
66647.79369793959,3.3807831684660226,1.476135753891163
66678.93979435887,3.381193860899469,1.476135753891163
66710.08589077815,3.3816041985579433,1.476135753891163
66741.23198719745,3.382014181901255,1.476135753891163
66772.37808361673,3.3824238113884153,1.476135753891163
66803.52418003601,3.3828330874776436,1.476135753891163
66834.67027645529,3.3832420106263665,1.476135753891163
66865.81637287457,3.3836505812912216,1.476135753891163
66896.96246929387,3.384058799928064,1.476135753891163
66928.10856571315,3.384466666991953,1.476135753891163
